track_uri,track_name,artist_name,artist_uri,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
3j3QVCJXXZXfgB5sjN1TEY,The Moon,Amorphis,2UOVgpgiNTC6KK0vSC77aD,The Moon,41,2021-12-03,0.376,0.914,5,-5.61,0,0.0496,0.000221,0.0282,0.113,0.191,96.276,audio_features,3j3QVCJXXZXfgB5sjN1TEY,spotify:track:3j3QVCJXXZXfgB5sjN1TEY,https://api.spotify.com/v1/tracks/3j3QVCJXXZXfgB5sjN1TEY,https://api.spotify.com/v1/audio-analysis/3j3QVCJXXZXfgB5sjN1TEY,357813,4,heavy_metal
4fY2JR0REUiykvzRw61sk9,Put Your Back Into The Oar,Amon Amarth,3pulcT2wt7FEG10lQlqDJL,Put Your Back Into The Oar,58,2022-02-17,0.477,0.934,4,-8.199,0,0.0554,0.000392,0.254,0.343,0.328,139.947,audio_features,4fY2JR0REUiykvzRw61sk9,spotify:track:4fY2JR0REUiykvzRw61sk9,https://api.spotify.com/v1/tracks/4fY2JR0REUiykvzRw61sk9,https://api.spotify.com/v1/audio-analysis/4fY2JR0REUiykvzRw61sk9,277893,4,heavy_metal
2L42uB1e5wuanTTPEWVe64,Days Of Future Past,Iron Maiden,6mdiAmATAx73kdxrNrnlao,Senjutsu,56,2021-09-03,0.433,0.92,4,-4.738,0,0.0409,0.000576,5.5e-05,0.123,0.476,92.466,audio_features,2L42uB1e5wuanTTPEWVe64,spotify:track:2L42uB1e5wuanTTPEWVe64,https://api.spotify.com/v1/tracks/2L42uB1e5wuanTTPEWVe64,https://api.spotify.com/v1/audio-analysis/2L42uB1e5wuanTTPEWVe64,243755,4,heavy_metal
0eeH8SFeeaIv0lQz61cyL2,Dangerous Ground,H.E.A.T,7M4PCSo5DDasGginrPHSDd,Dangerous Ground,41,2020-01-31,0.439,0.975,1,-3.798,1,0.131,0.000105,8.59e-05,0.228,0.636,172.018,audio_features,0eeH8SFeeaIv0lQz61cyL2,spotify:track:0eeH8SFeeaIv0lQz61cyL2,https://api.spotify.com/v1/tracks/0eeH8SFeeaIv0lQz61cyL2,https://api.spotify.com/v1/audio-analysis/0eeH8SFeeaIv0lQz61cyL2,246827,4,heavy_metal
7kn8PMqB1Cx3qnzB0Slayd,Presence of Mind,Dynazty,5deRBvKxJssHVa9n6B7tWV,Presence of Mind,45,2020-01-30,0.505,0.934,8,-7.717,1,0.0498,0.00237,5.71e-06,0.217,0.248,95.061,audio_features,7kn8PMqB1Cx3qnzB0Slayd,spotify:track:7kn8PMqB1Cx3qnzB0Slayd,https://api.spotify.com/v1/tracks/7kn8PMqB1Cx3qnzB0Slayd,https://api.spotify.com/v1/audio-analysis/7kn8PMqB1Cx3qnzB0Slayd,255987,4,heavy_metal
4iJg7QdhqLHwfYOmYHqU9z,Feast Of Fire,Trivium,278ZYwGhdK6QTzE3MFePnP,Feast Of Fire,52,2021-08-12,0.346,0.949,6,-3.973,1,0.0837,1.42e-05,0.422,0.0524,0.323,178.027,audio_features,4iJg7QdhqLHwfYOmYHqU9z,spotify:track:4iJg7QdhqLHwfYOmYHqU9z,https://api.spotify.com/v1/tracks/4iJg7QdhqLHwfYOmYHqU9z,https://api.spotify.com/v1/audio-analysis/4iJg7QdhqLHwfYOmYHqU9z,258837,4,heavy_metal
5BM618dNRZxN40mCCMFjP0,Too Mean to Die,Accept,3JDIAtVrJdQ7GFOX26LYpv,Too Mean to Die,0,2020-11-06,0.56,0.981,4,-5.445,0,0.104,3.08e-05,0.115,0.102,0.237,111.012,audio_features,5BM618dNRZxN40mCCMFjP0,spotify:track:5BM618dNRZxN40mCCMFjP0,https://api.spotify.com/v1/tracks/5BM618dNRZxN40mCCMFjP0,https://api.spotify.com/v1/audio-analysis/5BM618dNRZxN40mCCMFjP0,261307,4,heavy_metal
01tykAEjuZsAX5I1y0FLf8,Construction of Souls,Avatar,4jpaXieuls7LVzG1uma5Rs,Construction of Souls,44,2021-11-26,0.382,0.855,9,-8.068,1,0.038,0.000147,0.745,0.106,0.55,136.138,audio_features,01tykAEjuZsAX5I1y0FLf8,spotify:track:01tykAEjuZsAX5I1y0FLf8,https://api.spotify.com/v1/tracks/01tykAEjuZsAX5I1y0FLf8,https://api.spotify.com/v1/audio-analysis/01tykAEjuZsAX5I1y0FLf8,292735,4,heavy_metal
1PhLYngBKbeDtdmDzCg3Pb,Sad But True,Metallica,2ye2Wgw4gimLv2eAKyk1NB,Metallica,70,1991-08-12,0.633,0.846,7,-6.347,1,0.0337,0.000819,0.00139,0.0762,0.448,89.23,audio_features,1PhLYngBKbeDtdmDzCg3Pb,spotify:track:1PhLYngBKbeDtdmDzCg3Pb,https://api.spotify.com/v1/tracks/1PhLYngBKbeDtdmDzCg3Pb,https://api.spotify.com/v1/audio-analysis/1PhLYngBKbeDtdmDzCg3Pb,323933,4,heavy_metal
7G0n4t8Ul5r0BpS2lw5hYT,Die by the Blade,Beast In Black,0rEuaTPLMhlViNCJrg3NEH,Die by the Blade,0,2019-01-11,0.552,0.864,8,-6.523,0,0.0375,0.000931,0.0199,0.0856,0.898,140.986,audio_features,7G0n4t8Ul5r0BpS2lw5hYT,spotify:track:7G0n4t8Ul5r0BpS2lw5hYT,https://api.spotify.com/v1/tracks/7G0n4t8Ul5r0BpS2lw5hYT,https://api.spotify.com/v1/audio-analysis/7G0n4t8Ul5r0BpS2lw5hYT,194838,4,heavy_metal
