track_uri,track_name,artist_name,artist_uri,album,track_pop,year_released,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,genre
7iDa6hUg2VgEL1o1HjmfBn,Meant to Be (feat. Florida Georgia Line),Bebe Rexha,64M6ah0SkkRsnPGtGiRAbb,All Your Fault: Pt. 2,76,2017-08-11,0.643,0.783,10,-6.458,1,0.0856,0.047,0.0,0.083,0.579,154.084,audio_features,7iDa6hUg2VgEL1o1HjmfBn,spotify:track:7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/tracks/7iDa6hUg2VgEL1o1HjmfBn,https://api.spotify.com/v1/audio-analysis/7iDa6hUg2VgEL1o1HjmfBn,163870,4,country
0i5el041vd6nxrGEU8QRxy,Cruise,Florida Georgia Line,3b8QkneNDz4JHKKKlLgYZg,Here's To The Good Times,75,2012-01-01,0.457,0.948,10,-3.364,1,0.0354,0.0191,0.0,0.0536,0.878,148.0,audio_features,0i5el041vd6nxrGEU8QRxy,spotify:track:0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/tracks/0i5el041vd6nxrGEU8QRxy,https://api.spotify.com/v1/audio-analysis/0i5el041vd6nxrGEU8QRxy,208960,4,country
09iyGiljLWRYXdRazFkdtJ,I Could Use a Love Song,Maren Morris,6WY7D3jk8zTrHtmkqqo5GI,HERO (Deluxe Edition),67,2017-03-17,0.638,0.634,6,-6.474,1,0.0468,0.214,0.0,0.0866,0.473,92.097,audio_features,09iyGiljLWRYXdRazFkdtJ,spotify:track:09iyGiljLWRYXdRazFkdtJ,https://api.spotify.com/v1/tracks/09iyGiljLWRYXdRazFkdtJ,https://api.spotify.com/v1/audio-analysis/09iyGiljLWRYXdRazFkdtJ,196422,4,country
2TAcwD5KcV9uY3O1tLGV15,Are You Gonna Kiss Me Or Not,Thompson Square,0Bvs8yPjrQSbmVIRqSg1Sp,Thompson Square,67,2011-02-08,0.485,0.701,8,-3.807,1,0.0288,0.039,0.0,0.0977,0.613,151.948,audio_features,2TAcwD5KcV9uY3O1tLGV15,spotify:track:2TAcwD5KcV9uY3O1tLGV15,https://api.spotify.com/v1/tracks/2TAcwD5KcV9uY3O1tLGV15,https://api.spotify.com/v1/audio-analysis/2TAcwD5KcV9uY3O1tLGV15,184920,4,country
6s9m5J92By7jii22Q2XtY2,Somethin' Bad (with Carrie Underwood) - Duet with Carrie Underwood [Album],Miranda Lambert,66lH4jAE7pqPlOlzUKbwA0,Platinum,67,2014-06-02,0.68,0.888,9,-5.308,1,0.055,0.0527,2.82e-06,0.0575,0.484,90.076,audio_features,6s9m5J92By7jii22Q2XtY2,spotify:track:6s9m5J92By7jii22Q2XtY2,https://api.spotify.com/v1/tracks/6s9m5J92By7jii22Q2XtY2,https://api.spotify.com/v1/audio-analysis/6s9m5J92By7jii22Q2XtY2,169587,4,country
0JcKdUGNR7zI4jJDLyYXbi,Stuck Like Glue,Sugarland,0hYxQe3AK5jBPCr5MumLHD,The Incredible Machine,69,2010-01-01,0.702,0.795,1,-4.764,1,0.0568,0.329,0.0,0.0505,0.836,83.961,audio_features,0JcKdUGNR7zI4jJDLyYXbi,spotify:track:0JcKdUGNR7zI4jJDLyYXbi,https://api.spotify.com/v1/tracks/0JcKdUGNR7zI4jJDLyYXbi,https://api.spotify.com/v1/audio-analysis/0JcKdUGNR7zI4jJDLyYXbi,247587,4,country
2qYsSHsYkihWx043HVJQRV,Dirt Road Anthem,Jason Aldean,3FfvYsEGaIb52QPXhg4DcH,My Kinda Party,74,2010-11-02,0.68,0.741,2,-5.055,1,0.0357,0.347,1.87e-06,0.117,0.635,127.024,audio_features,2qYsSHsYkihWx043HVJQRV,spotify:track:2qYsSHsYkihWx043HVJQRV,https://api.spotify.com/v1/tracks/2qYsSHsYkihWx043HVJQRV,https://api.spotify.com/v1/audio-analysis/2qYsSHsYkihWx043HVJQRV,229400,4,country
03fT3OHB9KyMtGMt2zwqCT,Play It Again,Luke Bryan,0BvkDsjIUla7X0k6CSWh1I,Crash My Party,76,2013-01-01,0.506,0.886,11,-3.225,1,0.0655,0.0916,0.0,0.0734,0.595,143.935,audio_features,03fT3OHB9KyMtGMt2zwqCT,spotify:track:03fT3OHB9KyMtGMt2zwqCT,https://api.spotify.com/v1/tracks/03fT3OHB9KyMtGMt2zwqCT,https://api.spotify.com/v1/audio-analysis/03fT3OHB9KyMtGMt2zwqCT,226867,4,country
21LRaD9rB3v7p7DDCZsW4y,The Way I Talk,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,If I Know Me,75,2018-04-27,0.604,0.879,4,-3.388,1,0.0322,0.0468,0.0,0.0909,0.757,137.983,audio_features,21LRaD9rB3v7p7DDCZsW4y,spotify:track:21LRaD9rB3v7p7DDCZsW4y,https://api.spotify.com/v1/tracks/21LRaD9rB3v7p7DDCZsW4y,https://api.spotify.com/v1/audio-analysis/21LRaD9rB3v7p7DDCZsW4y,208280,4,country
05ZACkzW8YbRq3eFgIfSNB,Springsteen,Eric Church,2IvkS5MXK0vPGnwyJsrEyV,Chief,75,2011-01-01,0.692,0.809,2,-5.935,1,0.0255,0.1,9.77e-05,0.185,0.927,104.023,audio_features,05ZACkzW8YbRq3eFgIfSNB,spotify:track:05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/tracks/05ZACkzW8YbRq3eFgIfSNB,https://api.spotify.com/v1/audio-analysis/05ZACkzW8YbRq3eFgIfSNB,263387,4,country
6xHI9KjUjYT0FPtGO8Mxa1,Hurricane,Luke Combs,718COspgdWOnwOFpJHRZHS,This One's for You,76,2017-06-02,0.464,0.813,10,-6.185,1,0.0416,0.0153,0.0,0.254,0.515,75.977,audio_features,6xHI9KjUjYT0FPtGO8Mxa1,spotify:track:6xHI9KjUjYT0FPtGO8Mxa1,https://api.spotify.com/v1/tracks/6xHI9KjUjYT0FPtGO8Mxa1,https://api.spotify.com/v1/audio-analysis/6xHI9KjUjYT0FPtGO8Mxa1,222533,4,country
7mldq42yDuxiUNn08nvzHO,Body Like A Back Road,Sam Hunt,2kucQ9jQwuD8jWdtR9Ef38,Body Like A Back Road,74,2017-02-01,0.732,0.458,5,-7.225,1,0.0311,0.447,0.0,0.136,0.661,98.938,audio_features,7mldq42yDuxiUNn08nvzHO,spotify:track:7mldq42yDuxiUNn08nvzHO,https://api.spotify.com/v1/tracks/7mldq42yDuxiUNn08nvzHO,https://api.spotify.com/v1/audio-analysis/7mldq42yDuxiUNn08nvzHO,165387,4,country
23hDnIFoFlVTDA6y8YrJoR,Colder Weather,Zac Brown Band,6yJCxee7QumYr820xdIsjo,You Get What You Give (Deluxe),2,2010-09-20,0.667,0.381,3,-7.494,1,0.0294,0.455,0.0,0.116,0.199,135.975,audio_features,23hDnIFoFlVTDA6y8YrJoR,spotify:track:23hDnIFoFlVTDA6y8YrJoR,https://api.spotify.com/v1/tracks/23hDnIFoFlVTDA6y8YrJoR,https://api.spotify.com/v1/audio-analysis/23hDnIFoFlVTDA6y8YrJoR,273893,4,country
5yEPktRqvIhko5QFF3aBhQ,Mean,Taylor Swift,06HL4z0CvFAxyc27GXpf02,Speak Now,64,2010-10-25,0.568,0.761,4,-3.987,1,0.0459,0.452,0.0,0.217,0.789,163.974,audio_features,5yEPktRqvIhko5QFF3aBhQ,spotify:track:5yEPktRqvIhko5QFF3aBhQ,https://api.spotify.com/v1/tracks/5yEPktRqvIhko5QFF3aBhQ,https://api.spotify.com/v1/audio-analysis/5yEPktRqvIhko5QFF3aBhQ,237733,4,country
5MwynWK9s4hlyKHqhkNn4A,Chasin' You,Morgan Wallen,4oUHIQIBe0LHzYfvXNW4QM,If I Know Me,79,2018-04-27,0.631,0.591,7,-5.785,1,0.0277,0.657,0.0,0.11,0.489,97.074,audio_features,5MwynWK9s4hlyKHqhkNn4A,spotify:track:5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/tracks/5MwynWK9s4hlyKHqhkNn4A,https://api.spotify.com/v1/audio-analysis/5MwynWK9s4hlyKHqhkNn4A,205453,4,country
1dgWTMoHwTUnQhOQ8SR5fV,American Kids,Kenny Chesney,3grHWM9bx2E9vwJCdlRv9O,The Big Revival,74,2014-09-22,0.782,0.589,0,-7.37,1,0.0803,0.0476,5.84e-06,0.0366,0.849,85.022,audio_features,1dgWTMoHwTUnQhOQ8SR5fV,spotify:track:1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/tracks/1dgWTMoHwTUnQhOQ8SR5fV,https://api.spotify.com/v1/audio-analysis/1dgWTMoHwTUnQhOQ8SR5fV,182960,4,country
